sale_id,customer_id,product_id,order_date,quantity
2681,950,282,2024-07-31,138
2682,363,221,2024-09-27,153
2683,155,204,2024-04-13,89
2684,442,261,2023-09-22,22
2685,55,226,2023-12-28,119
2686,379,51,2025-02-19,96
2687,665,196,2024-09-03,238
2688,199,151,2024-05-01,23
2689,413,91,2024-03-12,99
2690,283,272,2024-03-02,143
2691,506,266,2025-02-22,65
2692,112,26,2024-03-20,89
2693,982,57,2024-07-04,250
2694,118,28,2024-12-24,106
2695,590,137,2024-07-17,83
2696,68,273,2023-08-11,136
2697,283,116,2023-11-18,214
2698,717,208,2024-11-16,75
2699,403,52,2024-10-16,143
2700,752,138,2023-11-26,145
2701,211,88,2024-11-15,243
2702,356,148,2024-04-18,231
2703,295,2,2024-09-30,147
2704,190,258,2024-06-19,135
2705,489,157,2024-06-06,247
2706,175,162,2025-03-05,218
2707,171,96,2023-08-07,80
2708,922,234,2025-02-22,116
2709,986,7,2024-02-25,71
2710,439,172,2024-09-24,173
2711,182,136,2025-02-16,165
2712,175,5,2024-08-04,163
2713,361,243,2024-01-18,72
2714,2,251,2024-05-06,34
2715,484,57,2025-07-04,225
2716,839,9,2024-09-09,248
2717,697,149,2023-10-30,53
2718,538,258,2024-05-08,108
2719,774,76,2024-11-02,127
2720,103,156,2025-05-09,16
2721,464,252,2023-10-23,112
2722,559,132,2023-10-03,113
2723,260,187,2024-05-22,160
2724,14,181,2024-01-05,125
2725,728,171,2023-12-31,7
2726,794,248,2023-10-13,24
2727,277,266,2024-10-05,230
2728,152,211,2024-02-29,100
2729,676,73,2023-12-05,73
2730,510,16,2025-05-21,50
2731,592,221,2023-11-20,143
2732,212,46,2025-03-06,36
2733,943,194,2025-03-14,190
2734,989,141,2025-02-09,208
2735,921,231,2024-05-26,145
2736,180,136,2024-09-19,80
2737,910,170,2024-06-01,102
2738,604,214,2024-04-18,92
2739,317,98,2025-02-22,118
2740,594,267,2024-01-05,64
2741,855,63,2024-06-08,189
2742,815,233,2025-06-18,173
2743,992,178,2024-10-27,114
2744,113,5,2024-02-21,85
2745,950,76,2024-03-24,78
2746,698,77,2025-03-09,104
2747,990,149,2024-04-27,171
2748,572,84,2024-11-20,4
2749,499,148,2023-10-10,127
2750,819,151,2024-12-16,14
2751,465,21,2025-06-06,238
2752,290,64,2025-01-03,53
2753,501,157,2024-11-22,223
2754,441,181,2025-03-02,178
2755,52,129,2024-11-25,143
2756,359,146,2024-03-22,177
2757,682,288,2024-08-13,161
2758,977,45,2024-09-08,140
2759,147,101,2024-09-05,76
2760,600,42,2024-05-19,104
2761,225,17,2024-01-10,54
2762,956,182,2025-05-17,101
2763,832,198,2024-05-28,129
2764,409,51,2024-08-07,142
2765,943,155,2025-02-26,83
2766,319,89,2024-07-14,169
2767,447,166,2024-02-27,190
2768,143,103,2025-04-21,177
2769,139,214,2025-07-07,176
2770,205,155,2024-07-03,70
2771,88,153,2023-11-18,40
2772,950,237,2025-07-06,119
2773,188,193,2025-05-28,37
2774,99,71,2023-12-04,17
2775,453,161,2024-05-25,243
2776,958,184,2024-02-29,204
2777,363,219,2023-07-22,169
2778,431,211,2024-09-05,41
2779,29,287,2025-04-24,71
2780,981,216,2024-04-04,32
2781,774,72,2025-03-03,81
2782,929,155,2024-07-14,159
2783,595,263,2024-12-10,117
2784,131,279,2023-11-30,249
2785,899,151,2024-12-31,75
2786,774,202,2025-06-23,228
2787,413,4,2023-10-04,111
2788,827,266,2024-05-12,117
2789,860,28,2024-10-12,249
2790,57,139,2024-12-08,164
2791,342,50,2024-06-08,7
2792,580,247,2024-06-08,8
2793,886,32,2024-06-02,180
2794,759,300,2023-12-13,229
2795,758,28,2024-11-25,53
2796,529,74,2023-08-11,125
2797,759,254,2024-11-11,41
2798,229,80,2024-01-10,157
2799,644,160,2023-11-04,134
2800,825,249,2024-11-04,27
2801,705,103,2024-11-12,42
2802,69,1,2024-08-13,152
2803,619,62,2023-09-20,250
2804,100,127,2024-10-27,102
2805,107,243,2024-10-05,68
2806,853,259,2025-02-07,53
2807,401,29,2024-06-01,204
2808,308,208,2023-08-06,108
2809,189,121,2024-03-28,133
2810,267,225,2024-11-04,86
2811,127,222,2024-01-30,11
2812,652,12,2023-11-26,217
2813,146,124,2024-10-04,127
2814,524,280,2024-11-16,22
2815,488,246,2024-07-20,99
2816,297,52,2025-01-01,148
2817,505,189,2023-09-28,110
2818,401,198,2024-05-02,23
2819,476,214,2023-08-06,13
2820,152,15,2025-02-16,195
2821,469,62,2024-10-29,27
2822,399,6,2025-06-05,84
2823,311,18,2025-03-24,125
2824,456,22,2024-12-09,181
2825,986,72,2024-05-17,126
2826,904,235,2024-09-20,207
2827,10,82,2024-08-20,118
2828,513,258,2025-05-20,25
2829,358,269,2023-12-16,116
2830,526,33,2025-05-10,217
2831,672,78,2025-06-28,217
2832,672,289,2023-11-22,21
2833,471,72,2024-07-09,189
2834,804,156,2024-05-01,14
2835,70,248,2025-01-31,98
2836,986,242,2025-05-29,29
2837,675,93,2024-01-21,90
2838,726,260,2023-12-03,47
2839,266,67,2024-07-20,96
2840,603,298,2025-07-16,35
2841,599,207,2025-01-23,172
2842,47,16,2025-07-04,160
2843,238,50,2023-12-22,15
2844,512,244,2024-03-26,204
2845,779,119,2023-10-31,218
2846,108,90,2024-03-03,141
2847,774,216,2023-09-08,247
2848,64,129,2025-06-13,15
2849,39,38,2023-08-12,36
2850,782,192,2023-12-27,100
2851,647,16,2024-10-10,32
2852,329,56,2024-07-12,46
2853,387,69,2024-07-10,157
2854,570,103,2024-01-26,145
2855,259,252,2025-01-01,225
2856,696,147,2024-10-30,23
2857,207,83,2024-06-28,32
2858,834,271,2024-01-23,176
2859,89,299,2025-03-29,128
2860,645,50,2023-12-04,124
2861,35,72,2024-07-12,124
2862,369,209,2024-08-11,67
2863,560,37,2024-11-29,199
2864,190,271,2023-10-14,151
2865,195,107,2025-04-04,171
2866,848,243,2024-10-31,166
2867,361,183,2025-04-30,179
2868,922,287,2024-04-02,35
2869,821,35,2025-05-27,120
2870,438,193,2025-07-03,76
2871,583,41,2025-06-24,42
2872,802,265,2023-11-20,51
2873,104,61,2024-01-26,230
2874,237,27,2024-07-13,106
2875,554,170,2025-01-30,66
2876,230,149,2023-09-12,194
2877,400,184,2023-07-25,59
2878,894,81,2025-02-20,240
2879,77,274,2023-08-14,63
2880,248,266,2024-12-30,198
2881,513,160,2024-12-26,24
2882,634,30,2024-05-30,94
2883,715,57,2025-05-23,95
2884,483,135,2024-08-26,169
2885,34,174,2024-07-19,31
2886,268,103,2025-05-19,249
2887,910,31,2024-05-14,2
2888,210,281,2023-09-12,54
2889,947,32,2025-03-19,9
2890,506,38,2024-06-07,214
2891,927,19,2024-02-06,111
2892,73,214,2025-06-05,197
2893,758,42,2025-01-26,154
2894,491,67,2024-09-09,159
2895,741,22,2023-10-21,69
2896,37,255,2025-01-25,121
2897,231,180,2025-03-14,102
2898,490,156,2024-11-02,135
2899,22,29,2024-12-03,234
2900,793,101,2024-09-06,20
2901,623,195,2025-01-25,195
2902,566,247,2023-08-07,155
2903,397,194,2024-06-24,187
2904,441,219,2024-07-27,168
2905,142,60,2025-04-22,237
2906,121,189,2025-02-02,196
2907,199,176,2023-09-04,98
2908,941,30,2024-03-03,205
2909,238,48,2025-04-10,58
2910,11,117,2024-05-24,1
2911,766,275,2025-04-23,36
2912,47,8,2025-04-18,48
2913,833,30,2025-02-02,113
2914,59,65,2025-03-08,140
2915,185,145,2023-08-19,127
2916,322,180,2024-04-27,80
2917,671,126,2024-05-25,89
2918,133,204,2025-01-26,205
2919,674,63,2025-07-09,102
2920,79,129,2024-08-20,14
2921,211,254,2024-11-19,51
2922,920,113,2024-12-05,153
2923,731,155,2024-06-25,207
2924,799,283,2024-06-16,60
2925,890,126,2025-03-22,114
2926,915,137,2023-10-24,102
2927,715,278,2023-10-08,208
2928,107,28,2023-11-10,154
2929,923,211,2025-05-07,221
2930,498,144,2024-02-08,190
2931,209,71,2025-02-27,137
2932,237,157,2025-04-20,139
2933,216,63,2024-10-12,47
2934,743,73,2025-02-24,128
2935,241,226,2025-03-25,241
2936,976,59,2023-10-14,181
2937,511,18,2025-01-30,232
2938,285,197,2023-11-28,114
2939,848,44,2024-04-29,133
2940,286,197,2024-06-04,95
2941,20,196,2024-12-10,83
2942,455,23,2024-04-08,70
2943,211,195,2023-11-07,142
2944,676,221,2025-06-28,166
2945,54,157,2024-01-24,232
2946,555,179,2025-03-28,90
2947,932,173,2024-07-28,241
2948,830,111,2023-12-30,197
2949,350,223,2024-02-10,53
2950,802,30,2023-10-03,18
2951,567,199,2024-04-01,81
2952,880,274,2024-11-29,102
2953,435,294,2025-01-08,144
2954,788,266,2023-09-15,68
2955,167,196,2024-07-09,45
2956,764,122,2025-06-17,69
2957,930,8,2025-01-20,211
2958,819,141,2024-08-04,190
2959,256,278,2025-02-23,112
2960,346,293,2024-01-26,227
2961,40,141,2025-02-26,63
2962,276,129,2024-02-06,62
2963,13,64,2024-04-10,91
2964,583,165,2024-03-05,31
2965,868,92,2025-01-05,89
2966,474,9,2024-06-29,73
2967,10,239,2024-04-01,66
2968,990,184,2025-03-22,84
2969,654,285,2024-07-03,67
2970,419,30,2025-01-13,246
2971,962,41,2024-02-05,195
2972,919,283,2024-10-03,99
2973,977,33,2024-02-18,46
2974,185,133,2024-10-23,161
2975,266,254,2023-08-16,128
2976,233,90,2025-03-02,201
2977,893,26,2023-11-05,138
2978,118,20,2023-11-11,167
2979,701,260,2024-08-28,96
2980,594,163,2024-02-29,36
2981,567,117,2023-08-09,143
2982,975,133,2024-01-07,122
2983,17,181,2025-06-02,94
2984,736,23,2024-05-03,141
2985,241,180,2024-09-29,109
2986,80,260,2024-04-26,36
2987,116,262,2025-01-24,231
2988,243,105,2024-03-02,99
2989,585,191,2024-03-14,31
2990,74,219,2025-01-26,192
2991,147,13,2023-11-19,245
2992,622,185,2024-10-02,156
2993,999,209,2024-11-23,138
2994,482,151,2024-03-12,113
2995,32,83,2024-07-23,117
2996,46,149,2025-01-23,151
2997,934,14,2024-06-25,26
2998,624,109,2024-12-23,75
2999,524,261,2024-03-05,209
3000,730,177,2023-11-16,177
3001,388,299,2025-02-16,68
3002,673,77,2025-04-05,225
3003,781,41,2025-01-09,21
3004,982,115,2023-10-27,58
3005,516,295,2023-11-10,79
3006,752,215,2024-11-02,34
3007,751,63,2024-03-03,87
3008,818,27,2025-05-17,27
3009,484,269,2024-05-13,62
3010,452,163,2024-02-04,221
3011,200,295,2024-11-25,209
3012,933,125,2024-01-13,230
3013,249,186,2023-08-10,174
3014,467,162,2025-05-10,226
3015,710,124,2023-12-31,141
3016,751,210,2024-10-15,109
3017,82,181,2024-03-11,247
3018,518,40,2023-11-12,67
3019,670,248,2024-10-15,250
3020,236,230,2023-07-29,136
3021,236,292,2024-02-06,190
3022,948,276,2024-04-27,74
3023,796,209,2025-01-30,235
3024,682,71,2024-08-18,65
3025,267,147,2025-02-18,141
3026,322,61,2025-05-25,112
3027,419,216,2024-08-24,159
3028,152,295,2024-05-30,235
3029,648,102,2024-07-24,95
3030,898,233,2024-11-11,119
3031,171,62,2025-06-18,239
3032,270,284,2023-11-29,216
3033,761,52,2024-04-12,245
3034,891,18,2024-12-01,73
3035,25,86,2023-11-18,169
3036,136,264,2024-10-18,196
3037,941,199,2025-05-12,67
3038,363,66,2024-08-12,30
3039,714,286,2024-03-20,198
3040,730,151,2024-08-29,215
3041,345,173,2024-05-05,32
3042,624,56,2024-05-08,88
3043,76,182,2025-05-22,219
3044,933,210,2025-07-08,154
3045,759,224,2024-07-30,146
3046,776,245,2024-12-04,177
3047,752,94,2023-11-28,237
3048,939,261,2025-05-26,132
3049,156,4,2024-08-30,127
3050,608,190,2024-07-28,175
3051,389,165,2023-12-03,236
3052,181,261,2024-07-29,143
3053,287,50,2025-06-15,169
3054,305,253,2024-05-10,132
3055,50,289,2023-07-31,61
3056,919,269,2024-12-20,32
3057,521,219,2023-09-08,27
3058,331,197,2024-04-10,110
3059,776,92,2024-01-10,120
3060,43,108,2024-03-16,198
3061,532,143,2023-12-27,134
3062,901,161,2024-01-10,189
3063,356,146,2023-11-13,185
3064,122,148,2024-02-21,189
3065,499,225,2024-11-03,108
3066,907,87,2025-03-15,98
3067,962,133,2025-02-05,238
3068,772,55,2025-03-24,187
3069,683,143,2023-10-20,207
3070,99,106,2024-12-05,75
3071,859,261,2023-12-19,113
3072,29,21,2024-04-21,127
3073,551,100,2024-08-10,57
3074,501,14,2024-07-10,84
3075,209,145,2024-10-04,77
3076,437,228,2025-06-27,14
3077,130,233,2024-11-27,163
3078,941,57,2025-06-22,123
3079,456,222,2023-07-29,201
3080,270,45,2025-05-02,78
3081,286,60,2025-02-18,232
3082,823,41,2025-05-06,152
3083,745,39,2025-04-16,57
3084,161,260,2025-03-19,84
3085,283,233,2025-03-22,122
3086,689,38,2024-08-30,202
3087,914,20,2025-06-16,86
3088,103,267,2024-01-13,195
3089,195,286,2025-02-14,197
3090,972,5,2023-12-24,27
3091,141,193,2024-04-27,212
3092,690,101,2024-12-16,75
3093,482,78,2023-08-14,249
3094,834,96,2024-05-24,138
3095,290,68,2024-11-17,187
3096,651,46,2023-10-04,191
3097,878,110,2024-03-31,94
3098,445,35,2024-08-17,75
3099,572,107,2023-09-10,63
3100,40,215,2024-02-15,59
3101,629,195,2024-09-21,142
3102,241,179,2024-09-07,43
3103,544,93,2025-05-07,230
3104,861,119,2025-02-14,126
3105,685,249,2024-09-09,204
3106,816,201,2025-05-27,58
3107,366,279,2023-09-19,137
3108,303,50,2025-03-30,139
3109,116,148,2023-09-01,43
3110,993,229,2024-06-30,160
3111,254,218,2024-10-02,175
3112,181,238,2024-08-29,210
3113,677,59,2024-01-28,60
3114,714,204,2024-01-26,235
3115,793,248,2024-02-03,47
3116,616,211,2025-03-30,134
3117,30,149,2025-02-13,156
3118,520,111,2023-12-08,191
3119,63,288,2025-01-05,17
3120,268,163,2025-07-16,141
3121,401,227,2024-12-06,175
3122,409,134,2025-05-16,179
3123,275,249,2024-01-26,153
3124,348,24,2024-01-13,136
3125,459,210,2025-01-05,88
3126,587,86,2025-01-27,194
3127,212,57,2024-07-08,41
3128,626,169,2023-12-04,107
3129,620,277,2023-08-20,182
3130,974,11,2024-11-04,185
3131,93,171,2024-02-11,95
3132,786,284,2024-09-20,237
3133,671,26,2024-02-20,148
3134,216,186,2023-09-28,4
3135,204,81,2025-02-16,82
3136,406,118,2023-12-14,64
3137,821,83,2025-02-08,233
3138,340,212,2025-04-25,34
3139,567,128,2025-07-01,249
3140,37,11,2023-09-07,40
3141,105,257,2025-06-22,127
3142,811,249,2025-06-20,95
3143,161,145,2023-10-30,48
3144,25,118,2024-08-28,23
3145,35,140,2024-03-11,49
3146,833,194,2023-09-05,180
3147,135,139,2023-12-28,98
3148,79,38,2024-01-12,241
3149,740,213,2024-01-25,238
3150,16,278,2024-10-16,231
3151,942,78,2025-03-02,17
3152,754,201,2024-10-13,20
3153,852,160,2024-07-24,199
3154,436,263,2024-07-14,79
3155,310,141,2023-10-04,216
3156,208,52,2024-09-09,112
3157,993,296,2025-06-03,114
3158,386,150,2025-03-17,243
3159,96,114,2023-08-28,175
3160,575,143,2024-03-23,31
3161,292,274,2025-03-24,134
3162,251,196,2024-11-23,83
3163,509,202,2023-09-14,166
3164,782,280,2023-12-19,43
3165,464,115,2024-07-25,21
3166,999,13,2023-10-18,185
3167,790,119,2024-06-27,236
3168,379,245,2023-09-22,247
3169,112,160,2024-07-23,199
3170,148,43,2023-12-20,6
3171,575,87,2023-10-05,148
3172,886,251,2024-09-13,44
3173,256,43,2024-10-19,45
3174,413,243,2024-01-02,156
3175,741,291,2024-10-26,173
3176,61,253,2024-08-01,26
3177,422,160,2024-03-08,219
3178,855,78,2024-10-04,17
3179,330,290,2023-07-27,53
3180,417,3,2024-10-13,81
3181,707,108,2024-06-17,11
3182,814,251,2025-05-18,18
3183,512,161,2025-06-21,43
3184,330,237,2023-10-14,170
3185,527,285,2025-01-29,30
3186,944,54,2025-06-07,133
3187,717,40,2024-06-27,35
3188,131,7,2025-03-14,173
3189,533,63,2024-11-30,104
3190,203,225,2023-12-18,20
3191,40,218,2024-10-19,158
3192,175,269,2025-04-05,21
3193,144,281,2024-11-24,203
3194,409,5,2024-11-08,34
3195,121,223,2025-02-25,94
3196,738,139,2024-07-08,174
3197,331,191,2023-07-20,226
3198,666,85,2024-01-31,180
3199,298,268,2025-02-25,121
3200,823,191,2024-05-31,37
3201,620,129,2024-10-29,128
3202,474,108,2024-02-15,113
3203,950,70,2024-08-05,82
3204,537,243,2024-11-21,232
3205,326,214,2023-12-04,246
3206,154,241,2024-03-31,99
3207,6,160,2024-08-17,236
3208,205,49,2024-07-29,189
3209,470,170,2024-08-22,1
3210,63,240,2024-02-25,48
3211,161,35,2024-12-02,152
3212,652,287,2024-03-08,193
3213,354,8,2024-02-10,124
3214,282,146,2025-05-23,241
3215,599,157,2024-09-05,115
3216,640,207,2024-01-29,17
3217,575,278,2024-04-09,140
3218,80,79,2024-02-18,205
3219,749,111,2024-12-27,99
3220,183,135,2024-09-27,57
3221,105,65,2024-08-13,125
3222,602,197,2024-03-15,80
3223,590,142,2024-11-17,6
3224,685,243,2024-06-25,55
3225,173,2,2023-10-14,82
3226,222,47,2025-02-26,6
3227,151,74,2023-12-08,55
3228,487,1,2024-08-01,139
3229,80,27,2023-07-25,80
3230,524,226,2024-03-23,223
3231,681,242,2025-06-12,74
3232,310,257,2024-08-18,107
3233,247,287,2024-07-19,75
3234,387,198,2024-08-08,55
3235,364,160,2023-11-23,24
3236,325,272,2023-12-05,211
3237,905,110,2023-09-08,127
3238,969,143,2025-03-01,21
3239,861,224,2024-06-19,24
3240,453,251,2024-12-23,58
3241,702,62,2024-03-12,145
3242,922,223,2023-10-01,210
3243,183,13,2025-07-07,189
3244,876,239,2025-05-19,12
3245,746,218,2024-06-28,168
3246,632,287,2024-04-10,80
3247,392,192,2024-11-26,167
3248,956,6,2025-01-03,210
3249,453,185,2024-09-10,164
3250,200,3,2025-04-18,231
3251,318,169,2023-12-08,145
3252,933,189,2023-12-17,78
3253,515,7,2025-03-15,172
3254,280,18,2023-10-12,104
3255,658,246,2025-03-03,188
3256,45,130,2024-01-16,88
3257,641,30,2024-01-01,247
3258,844,16,2024-03-14,108
3259,623,233,2024-08-12,115
3260,178,243,2024-03-13,97
3261,827,54,2024-03-24,3
3262,379,15,2025-03-06,235
3263,916,79,2024-09-03,216
3264,892,68,2024-07-20,229
3265,430,62,2023-10-07,71
3266,455,32,2025-01-01,125
3267,100,279,2024-03-09,68
3268,874,100,2025-07-09,104
3269,756,9,2024-11-04,239
3270,858,163,2023-12-30,230
3271,928,188,2024-10-05,232
3272,15,207,2024-12-22,199
3273,858,32,2023-11-17,217
3274,198,257,2024-03-27,59
3275,747,137,2023-11-18,209
3276,177,228,2023-12-16,116
3277,283,102,2025-03-06,47
3278,420,89,2024-05-22,99
3279,319,141,2025-03-21,93
3280,360,61,2023-11-30,86
3281,478,291,2025-05-12,197
3282,580,238,2023-11-19,48
3283,120,47,2024-11-04,240
3284,748,45,2024-12-15,134
3285,326,11,2023-11-19,156
3286,808,6,2024-03-28,235
3287,654,192,2024-08-24,94
3288,84,127,2024-07-21,43
3289,858,98,2024-12-08,153
3290,318,28,2024-10-24,201
3291,723,147,2025-03-23,53
3292,286,72,2024-06-07,99
3293,324,212,2025-03-16,210
3294,856,97,2025-02-03,210
3295,905,103,2024-02-14,162
3296,303,133,2024-01-13,140
3297,271,48,2025-07-13,118
3298,364,297,2024-02-09,204
3299,358,268,2024-07-20,162
3300,850,88,2025-07-14,158
3301,973,300,2025-05-15,49
3302,160,276,2025-04-28,180
3303,216,223,2024-03-11,67
3304,662,148,2024-05-03,244
3305,351,258,2023-11-09,30
3306,850,138,2024-03-13,81
3307,526,108,2024-04-04,29
3308,224,240,2025-02-03,214
3309,33,60,2024-04-19,144
3310,675,96,2025-04-24,41
3311,144,240,2025-02-17,132
3312,331,191,2024-03-20,155
3313,387,18,2024-07-03,184
3314,719,54,2024-03-15,182
3315,891,5,2024-06-14,182
3316,432,244,2024-09-29,165
3317,345,52,2024-05-20,88
3318,936,184,2025-03-03,38
3319,167,240,2024-06-07,25
3320,191,12,2023-07-24,234
3321,829,234,2025-03-03,168
3322,590,223,2025-07-19,145
3323,485,125,2024-05-28,33
3324,741,192,2023-08-31,89
3325,346,248,2024-06-01,192
3326,308,21,2024-04-19,32
3327,782,260,2024-12-02,39
3328,432,219,2025-04-05,109
3329,977,296,2023-11-05,35
3330,608,15,2024-07-08,186
3331,525,86,2025-03-06,16
3332,908,269,2024-02-17,197
3333,975,291,2023-08-04,105
3334,134,171,2025-04-15,150
3335,994,47,2025-01-17,103
3336,812,73,2023-12-24,16
3337,470,203,2023-12-29,133
3338,472,1,2024-12-15,184
3339,206,89,2025-01-26,211
3340,315,42,2024-02-03,210
3341,242,105,2024-03-04,77
3342,93,126,2025-04-26,29
3343,702,285,2024-05-05,233
3344,6,245,2023-08-07,205
3345,353,52,2024-03-25,70
3346,564,202,2024-06-16,34
3347,935,242,2025-03-25,16
3348,852,238,2024-05-12,162
3349,782,50,2024-03-28,56
3350,132,163,2024-09-25,42
3351,410,168,2024-09-26,31
3352,840,218,2025-02-13,97
3353,404,274,2023-12-21,200
3354,356,251,2025-03-30,151
3355,28,114,2024-01-02,129
3356,183,121,2024-11-10,130
3357,371,175,2024-08-13,165
3358,843,1,2024-06-25,187
3359,614,204,2025-05-15,183
3360,662,118,2024-02-17,108
3361,512,97,2023-10-10,86
3362,217,155,2023-09-15,10
3363,96,174,2024-01-24,88
3364,670,93,2023-11-21,12
3365,155,146,2024-03-28,136
3366,397,247,2025-01-31,105
3367,268,216,2024-07-26,173
3368,168,204,2025-01-30,197
3369,855,55,2024-10-22,94
3370,826,43,2024-07-18,49
3371,703,52,2023-08-24,90
3372,823,7,2025-03-17,250
3373,327,66,2024-12-13,40
3374,520,197,2024-05-17,11
3375,12,249,2025-01-04,162
3376,433,28,2025-06-24,172
3377,436,133,2025-01-18,64
3378,619,231,2024-08-01,133
3379,382,243,2024-01-30,189
3380,865,274,2024-02-22,68
3381,115,92,2024-11-02,9
3382,545,197,2024-10-17,38
3383,154,4,2024-05-06,87
3384,971,133,2023-09-04,7
3385,528,233,2023-10-06,234
3386,50,238,2023-09-01,243
3387,41,63,2024-11-27,53
3388,472,188,2024-04-11,185
3389,911,190,2024-02-19,194
3390,436,173,2024-09-09,250
3391,786,13,2024-05-01,133
3392,274,92,2024-06-24,163
3393,366,214,2025-07-06,188
3394,458,167,2024-02-25,194
3395,652,19,2023-10-14,12
3396,115,183,2024-07-20,166
3397,545,203,2023-11-01,93
3398,180,44,2025-06-03,156
3399,97,65,2025-02-21,120
3400,649,253,2023-09-15,248
3401,915,141,2024-03-28,92
3402,996,235,2025-03-13,16
3403,250,269,2025-02-07,103
3404,470,21,2024-06-05,202
3405,335,191,2025-04-20,18
3406,151,52,2023-11-14,225
3407,525,41,2025-05-28,36
3408,950,155,2023-11-13,185
3409,411,12,2024-10-20,147
3410,974,132,2024-03-08,4
3411,857,222,2024-10-07,160
3412,813,99,2023-12-22,18
3413,268,156,2024-09-28,212
3414,527,277,2023-09-26,66
3415,711,26,2024-06-24,21
3416,588,243,2024-01-26,1
3417,779,224,2024-03-30,22
3418,765,96,2024-10-06,21
3419,514,24,2024-09-16,97
3420,409,93,2025-03-03,158
3421,280,3,2024-12-14,145
3422,213,10,2024-02-07,93
3423,673,67,2024-09-24,175
3424,274,237,2024-09-04,27
3425,810,163,2025-04-14,223
3426,227,116,2024-03-02,75
3427,727,167,2025-01-05,145
3428,66,148,2023-08-05,33
3429,847,236,2023-11-06,46
3430,431,169,2025-03-10,83
3431,399,244,2025-03-09,239
3432,13,176,2023-09-10,234
3433,328,178,2025-05-26,47
3434,156,237,2025-03-21,5
3435,216,273,2025-01-13,77
3436,690,200,2025-01-22,28
3437,413,17,2025-02-13,180
3438,991,41,2024-03-19,1
3439,575,177,2025-05-12,17
3440,213,272,2024-04-25,10
3441,312,150,2025-06-22,86
3442,463,240,2025-03-11,177
3443,160,300,2024-06-30,25
3444,640,181,2025-02-19,43
3445,442,213,2025-06-06,128
3446,770,146,2024-01-02,10
3447,762,252,2023-12-10,66
3448,385,276,2024-03-25,221
3449,388,64,2024-07-17,142
3450,406,112,2024-01-12,135
3451,114,293,2024-07-11,13
3452,183,82,2024-04-26,14
3453,564,210,2024-04-03,191
3454,770,112,2023-12-21,153
3455,923,143,2024-12-27,21
3456,789,186,2025-01-16,167
3457,681,163,2024-02-06,172
3458,549,273,2024-02-03,83
3459,231,207,2024-10-30,10
3460,775,238,2025-02-19,77
3461,846,231,2025-07-13,107
3462,947,91,2023-08-06,154
3463,296,2,2023-11-05,210
3464,850,172,2023-10-20,155
3465,672,89,2024-11-29,192
3466,393,298,2024-06-03,247
3467,998,215,2024-06-15,114
3468,194,15,2024-05-22,143
3469,230,71,2025-04-06,69
3470,635,258,2024-07-31,190
3471,614,293,2025-03-30,30
3472,969,12,2023-08-26,65
3473,625,128,2025-04-25,223
3474,583,242,2024-09-02,46
3475,975,190,2023-09-04,16
3476,761,200,2025-06-28,118
3477,524,99,2024-08-20,78
3478,469,189,2024-05-05,114
3479,180,242,2023-08-01,108
3480,331,68,2024-10-01,243
3481,67,16,2024-06-23,55
3482,592,237,2023-08-13,48
3483,251,228,2024-08-14,109
3484,816,91,2025-05-28,164
3485,513,57,2025-03-31,196
3486,858,170,2024-03-30,239
3487,251,237,2025-03-24,120
3488,8,17,2024-09-10,62
3489,888,267,2024-08-05,4
3490,883,198,2024-02-24,136
3491,802,214,2024-10-08,39
3492,905,276,2024-04-04,250
3493,733,274,2024-11-23,4
3494,450,247,2023-09-10,7
3495,300,204,2025-02-09,39
3496,373,205,2023-09-16,198
3497,645,226,2024-10-01,144
3498,807,64,2023-09-29,189
3499,150,135,2024-09-25,92
3500,772,58,2025-03-17,93
3501,376,212,2023-10-15,200
3502,146,125,2024-09-05,27
3503,216,136,2023-11-19,230
3504,338,38,2025-03-31,101
3505,921,252,2024-08-21,154
3506,776,134,2025-05-07,227
3507,303,228,2025-05-11,186
3508,807,231,2023-09-26,29
3509,582,141,2024-10-07,49
3510,37,72,2025-07-05,88
3511,535,148,2024-07-17,5
3512,227,190,2024-11-04,43
3513,372,150,2024-12-06,232
3514,968,82,2023-12-15,227
3515,650,157,2025-02-23,38
3516,731,226,2023-09-14,236
3517,159,66,2025-03-06,185
3518,623,150,2025-01-01,19
3519,264,117,2024-06-18,121
3520,872,109,2025-04-15,177
3521,311,76,2024-02-20,83
3522,13,133,2024-07-15,220
3523,739,261,2024-07-04,175
3524,416,245,2025-06-09,165
3525,922,88,2025-06-02,10
3526,660,80,2025-02-12,206
3527,874,257,2023-11-15,12
3528,536,192,2024-12-06,144
3529,887,249,2024-04-01,31
3530,892,269,2023-09-14,168
3531,180,248,2023-12-08,153
3532,15,34,2024-12-04,4
3533,231,159,2024-10-08,151
3534,230,77,2024-04-08,137
3535,624,62,2024-07-06,64
3536,366,256,2024-09-01,59
3537,584,7,2025-03-17,164
3538,920,117,2025-01-07,181
3539,373,17,2025-02-13,30
3540,642,51,2025-04-17,155
3541,520,35,2024-06-19,164
3542,567,274,2025-06-09,153
3543,894,41,2023-08-05,70
3544,458,291,2024-05-26,74
3545,254,126,2024-10-08,5
3546,817,94,2024-03-04,141
3547,234,234,2023-07-24,54
3548,42,137,2024-11-15,175
3549,285,47,2025-04-23,212
3550,751,33,2024-05-17,18
3551,536,156,2023-08-03,146
3552,213,117,2023-07-26,5
3553,600,298,2024-01-10,123
